"date","djia","nasdaqcom","btc","sp500","rate"
2016-07-05,-1.1399172377139,-1.00961678234379,-0.707962710299756,-0.989895548037811,-0.488635138492648
2016-07-06,-1.1267050167709,-0.998803214445926,-0.707558704512752,-0.975981046456837,-0.488635138492648
2016-07-07,-1.13055688733813,-0.99353957756238,-0.709774534737518,-0.978258643763919,-0.488635138492648
2016-07-08,-1.08806435213607,-0.969696644483656,-0.708210032243718,-0.938431805607285,-0.488635138492648
2016-07-11,-1.07448117268198,-0.960189293557456,-0.709346845065073,-0.929396091700499,-0.488635138492648
2016-07-12,-1.05402933221201,-0.949996029609604,-0.708328871105392,-0.910752153088425,-0.488635138492648
2016-07-13,-1.04988780910872,-0.95509266158353,-0.708936509132116,-0.91039122236763,-0.488635138492648
2016-07-14,-1.02714076871853,-0.946644002495096,-0.708718958538141,-0.896302478369721,-0.488635138492648
2016-07-15,-1.02542317999594,-0.947977059541524,-0.708406973901055,-0.898804101641435,-0.488635138492648
2016-07-18,-1.02262828710415,-0.94016659778628,-0.707813316661648,-0.892394469875601,-0.488635138492648
2016-07-19,-1.0182309889544,-0.945955107242916,-0.707827900687328,-0.896265140708949,-0.488635138492648
2016-07-20,-1.01212965307791,-0.929982280530015,-0.708260533840915,-0.884765141191221,-0.488635138492648
2016-07-21,-1.02530799653131,-0.934762796067875,-0.708301089658579,-0.89453516242652,-0.488635138492648
2016-07-22,-1.01622544157023,-0.926931458698928,-0.709168463563688,-0.882263517919507,-0.488635138492648
2016-07-25,-1.02940209114916,-0.927685963022745,-0.708958868906335,-0.890415573854693,-0.488635138492648
2016-07-26,-1.03267296276979,-0.923982032705825,-0.709098257827135,-0.889544361770017,-0.488635138492648
2016-07-27,-1.03294059493761,-0.915106914651756,-0.708943501393944,-0.892780292370244,-0.488635138492648
2016-07-28,-1.03562030436477,-0.910582870939383,-0.70890234239818,-0.88844912372071,-0.488635138492648
2016-07-29,-1.03970423573574,-0.908450576111205,-0.708784404717974,-0.884043279749632,-0.611663039483309
2016-08-01,-1.04440134966842,-0.901868793333876,-0.711840975000253,-0.887478344540642,-0.488635138492648
2016-08-02,-1.05977156669877,-0.915727218601772,-0.715384891673631,-0.904666114382614,-0.488635138492648
2016-08-03,-1.05278772221826,-0.909163329207617,-0.714246515615197,-0.896252694822025,-0.488635138492648
2016-08-04,-1.05328741518983,-0.907221897133289,-0.713527328871469,-0.895680184023524,-0.488635138492648
2016-08-05,-1.02085310664924,-0.890858398221099,-0.713722942681242,-0.872505942571132,-0.488635138492648
2016-08-08,-1.02326518390858,-0.893238218183178,-0.712758063460297,-0.874970228182074,-0.488635138492648
2016-08-09,-1.02262828710415,-0.88955814571049,-0.712954100320352,-0.873912327793539,-0.488635138492648
2016-08-10,-1.02896168378439,-0.895791007515935,-0.712694846309496,-0.881691007121006,-0.488635138492648
2016-08-11,-1.00899767916462,-0.888687334396045,-0.712874614475692,-0.868871743589339,-0.488635138492648
2016-08-12,-1.01527348411255,-0.887348312888559,-0.712968684346032,-0.871037327914106,-0.488635138492648
2016-08-15,-1.00518137996147,-0.878661075357812,-0.714193181750604,-0.863445336890498,-0.488635138492648
2016-08-16,-1.01941500721583,-0.889072042134276,-0.713578551401788,-0.878380401199236,-0.488635138492648
2016-08-17,-1.01570203435595,-0.888609796402293,-0.713833045855925,-0.873314925221189,-0.488635138492648
2016-08-18,-1.01167738859178,-0.885183213524563,-0.713766636001298,-0.867340899497694,-0.488635138492648
2016-08-19,-1.01932184411944,-0.885711068328182,-0.713687569470578,-0.871261353878737,-0.488635138492648
2016-08-22,-1.02324316354034,-0.883856120939193,-0.713017258593643,-0.872792197970383,-0.488635138492648
2016-08-23,-1.02021451597033,-0.879239628080423,-0.713218419183187,-0.867490250140781,-0.488635138492648
2016-08-24,-1.03136359779685,-0.891881303292519,-0.713413249566514,-0.881753236555626,-0.488635138492648
2016-08-25,-1.03696524070178,-0.893518547852897,-0.713559148941878,-0.885449664972038,-0.488635138492648
2016-08-26,-1.04594446931958,-0.891514488937462,-0.71344524988527,-0.889718604186952,-0.488635138492648
2016-08-29,-1.02772007379064,-0.887515317798179,-0.713779351494639,-0.875604968415195,-0.488635138492648
2016-08-30,-1.03596754863314,-0.890300721112191,-0.713574696642351,-0.880906916244797,-0.488635138492648
2016-08-31,-1.04501622610461,-0.893214360338947,-0.713697092320357,-0.887341439784479,-0.611663039483309
2016-09-01,-1.04189610931269,-0.889042219828986,-0.713888067944248,-0.887453452766794,-0.488635138492648
2016-09-02,-1.02958841734194,-0.882275538758865,-0.713693175067596,-0.876102803892153,-0.488635138492648
2016-09-05,NA,NA,-0.711821807929859,NA,NA
2016-09-06,-1.02176949274285,-0.874518757153141,-0.711590037422711,-0.868012977391587,-0.488635138492648
2016-09-07,-1.02379875436974,-0.872127008268946,-0.711342472737078,-0.868411245773153,-0.488635138492648
2016-09-08,-1.03162953609019,-0.879418561912158,-0.7106330515848,-0.874459946818192,-0.488635138492648
2016-09-09,-1.0984461088232,-0.919252215086957,-0.710841259577342,-0.941032995974391,-0.488635138492648
2016-09-12,-1.05785748853652,-0.893610996999293,-0.71172219501609,-0.902164491110901,-0.488635138492648
2016-09-13,-1.10161365410056,-0.910502350715102,-0.711662049138014,-0.942016221041382,-0.488635138492648
2016-09-14,-1.10703066468719,-0.90497925977554,-0.711575089224261,-0.943571956906876,-0.488635138492648
2016-09-15,-1.07692882130539,-0.882338165599972,-0.711787758890681,-0.916825745907311,-0.488635138492648
2016-09-16,-1.0919501001929,-0.88386506763078,-0.711798727282782,-0.92690691431571,-0.488635138492648
2016-09-19,-1.09256497662909,-0.88671011555537,-0.71166289511805,-0.926956697863405,-0.488635138492648
2016-09-20,-1.0909066735133,-0.884825345861092,-0.711718034961394,-0.926160161100272,-0.488635138492648
2016-09-21,-1.06317117277988,-0.86877199892391,-0.712390758731522,-0.89708656924593,-0.488635138492648
2016-09-22,-1.04644246841667,-0.855548788758674,-0.712442043815429,-0.879587652230859,-0.488635138492648
2016-09-23,-1.06863391797746,-0.865619781254841,-0.712047678633226,-0.89513256499887,-0.488635138492648
2016-09-26,-1.09685725456108,-0.880012025787414,-0.711734244777741,-0.91826946879049,-0.488635138492648
2016-09-27,-1.07424911187824,-0.865631710176956,-0.71184736034764,-0.901056807174669,-0.488635138492648
2016-09-28,-1.05545726839854,-0.861802526177822,-0.711934018702475,-0.886818712533673,-0.488635138492648
2016-09-29,-1.08862163683995,-0.876534744990692,-0.711875866403652,-0.912009187667743,-0.488635138492648
2016-09-30,-1.06072352415646,-0.863755887174265,-0.711632281524368,-0.890676937480096,-0.623965829582375
2016-10-03,-1.06992126258217,-0.867075109752954,-0.711487768813814,-0.899476179535328,-0.488635138492648
2016-10-04,-1.08438695064027,-0.870418190175875,-0.711604018270291,-0.912805724430876,-0.488635138492648
2016-10-05,-1.06531731174587,-0.862557030501639,-0.711464989785919,-0.901305724913148,-0.488635138492648
2016-10-06,-1.06743973646915,-0.865291735896659,-0.711434254761138,-0.900011352673058,-0.488635138492648
2016-10-07,-1.07218427888727,-0.86960105901095,-0.711187175558847,-0.908760811180593,-0.488635138492648
2016-10-10,-1.05718502036801,-0.858784508882554,-0.711074299054543,-0.896414491352037,NA
2016-10-11,-1.09112687719568,-0.883203012453359,-0.709743799773001,-0.929931264838229,-0.476332348393582
2016-10-12,-1.08849459625396,-0.885520205574331,-0.710037886249482,-0.926882022541862,-0.476332348393582
2016-10-13,-1.09616107214986,-0.893181555803129,-0.7100020900488,-0.935133645572439,-0.476332348393582
2016-10-14,-1.08948043120124,-0.892934030669228,-0.709785624500454,-0.934598472434709,-0.476332348393582
2016-10-17,-1.09828519074762,-0.897210549247701,-0.709857036713735,-0.942663407161428,-0.476332348393582
2016-10-18,-1.08548966292667,-0.884082770459391,-0.709931339951395,-0.926359295291056,-0.476332348393582
2016-10-19,-1.07859898154255,-0.883316337213458,-0.710379701053802,-0.920522174323724,-0.476332348393582
2016-10-20,-1.08542021407299,-0.884682198795704,-0.710359393736346,-0.924193710966289,-0.476332348393582
2016-10-21,-1.0882388212075,-0.880038865862174,-0.710240613752183,-0.92441773693092,-0.476332348393582
2016-10-24,-1.07514178372913,-0.864403031199041,-0.708979117406543,-0.911760269929265,-0.476332348393582
2016-10-25,-1.08424805293292,-0.872285066486979,-0.708748487086194,-0.92192855954613,-0.476332348393582
2016-10-26,-1.07915626624643,-0.882165196229294,-0.707500066730587,-0.926570875368763,-0.476332348393582
2016-10-27,-1.08417860407925,-0.892394246943494,-0.706896890317478,-0.934523797113166,-0.476332348393582
2016-10-28,-1.08561670351266,-0.900109277321812,-0.706816256873601,-0.942775420143743,-0.476332348393582
2016-10-31,-1.08879610591138,-0.900398553683118,-0.706134013929771,-0.943099013203766,-0.599360249384243
2016-11-01,-1.10663599193338,-0.911000383213432,-0.70439715478528,-0.961058428035023,-0.476332348393582
2016-11-02,-1.11975674365447,-0.925318071982782,-0.703732089068934,-0.978208860216224,-0.476332348393582
2016-11-03,-1.12466389802266,-0.939382271157174,-0.706873566868466,-0.989758643281648,-0.476332348393582
2016-11-04,-1.13184423194283,-0.942972876713995,-0.705997637464449,-0.994089811931182,-0.476332348393582
2016-11-07,-1.06894728475624,-0.90724575497752,-0.706003905117078,-0.936415571925606,-0.476332348393582
2016-11-08,-1.05655828681046,-0.899098301172508,-0.70559911222755,-0.926409078838752,-0.476332348393582
2016-11-09,-1.01303418205016,-0.881926617786981,-0.704790074485425,-0.896912326828994,-0.476332348393582
2016-11-10,-0.976075534773837,-0.89453250623273,-0.705256455059009,-0.891660162547088,-0.476332348393582
2016-11-11,-0.969337302092908,-0.886089811605355,-0.705203603061944,-0.895431266285045,NA
2016-11-14,-0.965775084061738,-0.891669564924966,-0.70589000606047,-0.895742413458144,-0.476332348393582
2016-11-15,-0.956565488514675,-0.87460524183848,-0.705492385620853,-0.875592522528271,-0.476332348393582
2016-11-16,-0.965868247158131,-0.868950932755645,-0.70352905994705,-0.879886353517033,-0.476332348393582
2016-11-17,-0.959824503013949,-0.857203926702225,-0.703723169397255,-0.867216440628454,-0.476332348393582
2016-11-18,-0.965903818522208,-0.860919785941261,-0.703083891488205,-0.873713193602755,-0.476332348393582
2016-11-21,-0.950868988638867,-0.84679892438682,-0.703827365355738,-0.853451289690568,-0.476332348393582
2016-11-22,-0.93948953988309,-0.841583003191737,-0.703098236448291,-0.847527047514768,-0.476332348393582
2016-11-23,-0.929443170342971,-0.843273927901635,-0.703505195813263,-0.845311679642306,-0.476332348393582
2016-11-24,NA,NA,-0.703764630072465,NA,NA
2016-11-25,-0.917762211929776,-0.837834339416883,-0.703682672457102,-0.834570879226938,-0.476332348393582
2016-11-28,-0.926949787108599,-0.846813835539464,-0.704034370607894,-0.84904544571949,-0.476332348393582
2016-11-29,-0.922935304591304,-0.843500577421833,-0.704046964730399,-0.845386354963849,-0.476332348393582
2016-11-30,-0.922599917444289,-0.860272641916485,-0.703439087577818,-0.852667198814359,-0.599360249384243
2016-12-01,-0.911022285374366,-0.881914688864865,-0.702771185917997,-0.862287869406571,-0.476332348393582
2016-12-02,-0.914665809380571,-0.880560756204735,-0.701495407105596,-0.861205077244187,-0.476332348393582
2016-12-05,-0.906904476513798,-0.864683360868759,-0.702655116770131,-0.845324125529229,-0.476332348393582
2016-12-06,-0.900884446612335,-0.857493203063531,-0.702322221577226,-0.83596481856242,-0.476332348393582
2016-12-07,-0.850434089103838,-0.839373170369806,-0.702086710329322,-0.799722395839884,-0.476332348393582
2016-12-08,-0.839391721369554,-0.832335106321553,-0.701925325746809,-0.793698586568693,-0.476332348393582
2016-12-09,-0.815331928257458,-0.824241332666061,-0.701805762336199,-0.777095773412146,-0.476332348393582
2016-12-12,-0.808627573066126,-0.833772541436493,-0.701366261967696,-0.7802943663516,-0.476332348393582
2016-12-13,-0.789185281786159,-0.818476681053657,-0.701337995037541,-0.761924237251853,-0.476332348393582
2016-12-14,-0.809288184113276,-0.826576419170206,-0.701282251955833,-0.784874452739613,-0.476332348393582
2016-12-15,-0.799174059593962,-0.820558277962844,-0.701486726559774,-0.773984301681159,-0.168762595916929
2016-12-16,-0.800669750759689,-0.826430289874289,-0.701075791124794,-0.778912872903042,-0.168762595916929
2016-12-19,-0.793953538446997,-0.820382326361637,-0.700605312989839,-0.773362007334961,-0.168762595916929
2016-12-20,-0.778444423709293,-0.812479415459997,-0.700113442431537,-0.763119042396552,-0.168762595916929
2016-12-21,-0.783976617760554,-0.816210185851677,-0.698100336033395,-0.770063847300115,-0.168762595916929
2016-12-22,-0.787886080060097,-0.823370521351616,-0.69627682227041,-0.775316011582021,-0.168762595916929
2016-12-23,-0.785357125461649,-0.818816655333954,-0.6928150397244,-0.771793825582544,-0.168762595916929
2016-12-26,NA,NA,-0.693681269766633,NA,NA
2016-12-27,-0.783454904420753,-0.811435634774874,-0.692139244681546,-0.765458869138254,-0.168762595916929
2016-12-28,-0.802317890628604,-0.82601277760024,-0.689564602673325,-0.78905627074606,-0.168762595916929
2016-12-29,-0.804672376155625,-0.827942280752452,-0.689710682297036,-0.78987769928304,-0.168762595916929
2016-12-30,-0.814357950431532,-0.842546263652579,-0.690449455425098,-0.802858759344719,-0.304093287006656
2017-01-02,NA,NA,-0.68680278465948,NA,NA
2017-01-03,-0.794173742129381,-0.828839932141657,-0.685471564384553,-0.779211574189217,-0.168762595916929
2017-01-04,-0.783942740270956,-0.814549083447068,-0.678788935949372,-0.763131488283476,-0.168762595916929
2017-01-05,-0.791204380166166,-0.811286523248428,-0.687307190462777,-0.765309518495167,-0.168762595916929
2017-01-06,-0.780277195896514,-0.801409375736642,-0.694007235191034,-0.755377700729856,-0.168762595916929
2017-01-09,-0.793221784671693,-0.798200495687523,-0.693969449087177,-0.765433977364406,-0.168762595916929
2017-01-10,-0.798616774890084,-0.792236034629681,-0.693677109711936,-0.765433977364406,-0.168762595916929
2017-01-11,-0.781889764401352,-0.788708055913967,-0.701506673440801,-0.757443717959231,-0.168762595916929
2017-01-12,-0.792608602109979,-0.793527340448703,-0.699874918788417,-0.763517310778118,-0.168762595916929
2017-01-13,-0.793501273960872,-0.785585660550187,-0.698720869862069,-0.75829003827006,-0.168762595916929
2017-01-16,NA,NA,-0.69826588061034,NA,NA
2017-01-17,-0.803488357894195,-0.796139774392038,-0.693661503133953,-0.766691011943725,-0.168762595916929
2017-01-18,-0.807223351122312,-0.791093840337104,-0.694946322928605,-0.761712657174146,-0.168762595916929
2017-01-19,-0.819473451360743,-0.795737173270634,-0.694195739104485,-0.771918284451783,-0.168762595916929
2017-01-20,-0.803407051919161,-0.791189271714029,-0.69443962560295,-0.762434518615735,-0.168762595916929
2017-01-23,-0.80804826799401,-0.791902024810441,-0.692873615013241,-0.770038955526267,-0.168762595916929
2017-01-24,-0.788931200614178,-0.777581353810562,-0.694580581436908,-0.751531921670356,-0.168762595916929
2017-01-25,-0.762540636217778,-0.761065761141398,-0.69404694870474,-0.728755948599531,-0.168762595916929
2017-01-26,-0.757052482902994,-0.761411699882752,-0.693080079520357,-0.730859303489679,-0.168762595916929
2017-01-27,-0.758260215407142,-0.759741650786557,-0.692949669088482,-0.733336034987544,-0.168762595916929
2017-01-30,-0.779035585902768,-0.773779009886188,-0.692911581365444,-0.750498913055669,-0.168762595916929
2017-01-31,-0.797166818335314,-0.773456928989065,-0.689897137429801,-0.75302542810123,-0.29179049690759
2017-02-01,-0.792618765356859,-0.765148434735491,-0.688775030004961,-0.752179107790401,-0.168762595916929
2017-02-02,-0.793640171668221,-0.767071973426645,-0.687402407932335,-0.750561142490288,-0.168762595916929
2017-02-03,-0.762040943246216,-0.757955294699733,-0.686311031856198,-0.729938307857306,-0.168762595916929
2017-02-06,-0.765266080255892,-0.758915572930046,-0.685814460618687,-0.735987008902345,-0.168762595916929
2017-02-07,-0.758851377600617,-0.755733532955687,-0.684416348621605,-0.7353398227823,-0.168762595916929
2017-02-08,-0.764940856355756,-0.753279157230385,-0.684312697084239,-0.733360926761392,-0.168762595916929
2017-02-09,-0.744942974246391,-0.743518316709226,-0.688452018098265,-0.716932356021781,-0.168762595916929
2017-02-10,-0.728517473415076,-0.737866989856921,-0.688796061931617,-0.706689391083371,-0.168762595916929
2017-02-13,-0.704330639716989,-0.72897099618915,-0.688677462135536,-0.691567638470774,-0.168762595916929
2017-02-14,-0.688704647640173,-0.723421065174828,-0.687839318835376,-0.679955625970731,-0.168762595916929
2017-02-15,-0.670503966353952,-0.712425581214696,-0.687662747049083,-0.665431275930483,-0.168762595916929
2017-02-16,-0.669164111640373,-0.713779513874826,-0.686459888485609,-0.667957790976045,-0.168762595916929
2017-02-17,-0.668439133362989,-0.706717591982341,-0.685328740018255,-0.663054111528009,-0.168762595916929
2017-02-20,NA,NA,-0.683293638018665,NA,NA
2017-02-21,-0.648290496424915,-0.698555227024684,-0.681165124468004,-0.645356060322155,-0.168762595916929
2017-02-22,-0.642768465620534,-0.70014177366607,-0.681036166930607,-0.648542207374685,-0.168762595916929
2017-02-23,-0.636887333426419,-0.707633136754719,-0.678066376253472,-0.647310064569215,-0.168762595916929
2017-02-24,-0.634949541021447,-0.704710550836377,-0.677646936784675,-0.642916666485061,-0.168762595916929
2017-02-27,-0.632293545837008,-0.699763030388897,-0.67726788391343,-0.63991720773639,-0.168762595916929
2017-02-28,-0.636562109526284,-0.710636242897343,-0.67726788391343,-0.647521644646922,-0.279487706808524
2017-03-01,-0.585185202677297,-0.687198893170552,-0.674704872413184,-0.607296538108722,-0.168762595916929
2017-03-02,-0.604254841571692,-0.699965822064863,-0.672986757349069,-0.624770563349945,-0.168762595916929
2017-03-03,-0.603790719964208,-0.697123756370802,-0.671541638077797,-0.623277056919071,-0.168762595916929
2017-03-06,-0.612492153167308,-0.703559409852213,-0.671671809444078,-0.632997294606675,-0.168762595916929
2017-03-07,-0.617502633878769,-0.708104329178289,-0.674642195947158,-0.641609848358047,-0.168762595916929
2017-03-08,-0.629195449413322,-0.707024761726819,-0.679073981443602,-0.648343073183902,-0.168762595916929
2017-03-09,-0.628778756291274,-0.706649000680175,-0.676754437127882,-0.645990800555276,-0.168762595916929
2017-03-10,-0.621191892495929,-0.699813728307889,-0.68107955489514,-0.636370129963065,-0.168762595916929
2017-03-13,-0.624833722627653,-0.695623694414754,-0.674137186905497,-0.635287337800681,-0.168762595916929
2017-03-14,-0.632305402958367,-0.701278003497589,-0.6736502598886,-0.645268939113688,-0.168762595916929
2017-03-15,-0.613210355946774,-0.688385820921063,-0.673071127857625,-0.620613637117346,-0.168762595916929
2017-03-16,-0.615844330762974,-0.68817408255351,-0.676795412199222,-0.625442641243838,0.138807156559724
2017-03-17,-0.619220222601358,-0.688102509020815,-0.68207330066879,-0.629338203851034,0.138807156559724
2017-03-20,-0.620704056645726,-0.687944450802783,-0.684845425019124,-0.635287337800681,0.138807156559724
2017-03-21,-0.660992861149473,-0.720063073599262,-0.680849343948993,-0.671940474791708,0.138807156559724
2017-03-22,-0.662129450925467,-0.711769490498333,-0.685152164495621,-0.666426946884399,0.138807156559724
2017-03-23,-0.662928959679966,-0.712947471557257,-0.685787948141928,-0.669525972728462,0.138807156559724
2017-03-24,-0.673068492316477,-0.709652106822799,-0.691878784193962,-0.671990258339404,0.138807156559724
2017-03-27,-0.680816274187411,-0.706183772717664,-0.685355252434751,-0.674964825314227,0.138807156559724
2017-03-28,-0.655320075516383,-0.695814557168605,-0.685272088463187,-0.653831709317363,0.138807156559724
2017-03-29,-0.662464838072481,-0.689131378553293,-0.6857047841101,-0.650645562264833,0.138807156559724
2017-03-30,-0.650748308295209,-0.684124213495235,-0.686520747884387,-0.642020562626537,0.138807156559724
2017-03-31,-0.661804227025331,-0.684899593432754,-0.68378719312462,-0.648666666243925,0.0280820456681289
2017-04-03,-0.664007957723644,-0.689987278715094,-0.67944700940389,-0.653495670370417,0.138807156559724
2017-04-04,-0.657396765628705,-0.688815262117228,-0.680083396288561,-0.651852813296456,0.138807156559724
2017-04-05,-0.664356895866498,-0.698993614912435,-0.680593827002816,-0.660826297768623,0.138807156559724
2017-04-06,-0.661849961636288,-0.694678327337086,-0.677104564629175,-0.65517586510515,0.138807156559724
2017-04-07,-0.663010265655,-0.695018301617383,-0.677452889888059,-0.65760281305532,0.138807156559724
2017-04-10,-0.662685041754864,-0.69408784569236,-0.676836394682982,-0.655586579373641,0.138807156559724
2017-04-11,-0.663823325405338,-0.698310684121312,-0.675758881699404,-0.659793289153935,0.138807156559724
2017-04-12,-0.673891715313695,-0.70743929177034,-0.676038505581304,-0.670807899081629,0.138807156559724
2017-04-13,-0.697370509479196,-0.716687188640524,-0.677912098011731,-0.690696426386098,0.138807156559724
2017-04-14,NA,NA,-0.678016956025826,NA,0.138807156559724
2017-04-17,-0.666259116907394,-0.701286950189175,-0.676427805911528,-0.665729977216658,0.138807156559724
2017-04-18,-0.685508306496655,-0.703469942936346,-0.675357524255372,-0.674218072098791,0.138807156559724
2017-04-19,-0.70562984144305,-0.699426038339129,-0.6754406882872,-0.679221318642218,0.138807156559724
2017-04-20,-0.676119160254727,-0.683396549246178,-0.674308340755538,-0.657229436447601,0.138807156559724
2017-04-21,-0.68136170176993,-0.685263425557283,-0.674731988068044,-0.666128245598224,0.138807156559724
2017-04-24,-0.644751992636464,-0.663403675780292,-0.673038583178016,-0.634441017489852,0.138807156559724
2017-04-25,-0.605415145590404,-0.650976721166277,-0.672114142019714,-0.616444264997823,0.138807156559724
2017-04-26,-0.608977363621574,-0.65105425916003,-0.671174634968203,-0.617887987881002,0.138807156559724
2017-04-27,-0.607920385946134,-0.643983390575958,-0.668965973577535,-0.61624513080704,0.138807156559724
2017-04-28,-0.614834781572971,-0.644380027236304,-0.669041303043577,-0.621932901131285,0.040384835767195
2017-05-01,-0.619416712041023,-0.63126119513958,-0.662706396508389,-0.616792749831694,0.138807156559724
2017-05-02,-0.613245927310851,-0.630136894230177,-0.660824969572439,-0.613258117945293,0.138807156559724
2017-05-03,-0.611889133852473,-0.636942344297175,-0.658578945007668,-0.617041667570173,0.138807156559724
2017-05-04,-0.612978295143031,-0.636110301979606,-0.655711599511698,-0.615311689287744,0.138807156559724
2017-05-05,-0.603582373403183,-0.628529471975089,-0.654640118791234,-0.603152057763047,0.138807156559724
2017-05-08,-0.602677844430932,-0.627962848174594,-0.644521863405924,-0.603040044780731,0.138807156559724
2017-05-09,-0.608860486282463,-0.622615708836238,-0.642592825897156,-0.606101732964022,0.138807156559724
2017-05-10,-0.614394374208204,-0.620065901734011,-0.640678250982969,-0.602728897607632,0.138807156559724
2017-05-11,-0.61840716285102,-0.623996481571129,-0.636975660623639,-0.609188312921162,0.138807156559724
2017-05-12,-0.622270890539607,-0.622424846082388,-0.644468227982412,-0.613594156892239,0.138807156559724
2017-05-15,-0.607817059602862,-0.613943382458136,-0.643613084027038,-0.59938095402509,0.138807156559724
2017-05-16,-0.608188018113954,-0.607919276789715,-0.643852939254063,-0.601434525367542,0.138807156559724
2017-05-17,-0.671339046472529,-0.65522639966999,-0.637546958088827,-0.655748375903651,0.138807156559724
2017-05-18,-0.661838104514929,-0.642137389878555,-0.634560291923919,-0.644932900166741,0.138807156559724
2017-05-19,-0.637815576641389,-0.633617157257428,-0.628590586195652,-0.6250070352015,0.138807156559724
2017-05-22,-0.622572400197024,-0.618729862457054,-0.617400246911777,-0.609711040171968,0.138807156559724
2017-05-23,-0.615275188937737,-0.617211907117833,-0.608540295228546,-0.60423484992543,0.138807156559724
2017-05-24,-0.602654130188214,-0.609962104702026,-0.601114619531664,-0.596804655431833,0.138807156559724
2017-05-25,-0.590707233481679,-0.597365162947864,-0.609470761297806,-0.583512448197056,0.138807156559724
2017-05-26,-0.591159497967805,-0.595894923297106,-0.615651396822882,-0.58257900667776,0.138807156559724
2017-05-29,NA,NA,-0.612445966235115,NA,NA
2017-05-30,-0.599766074200032,-0.597982484667351,-0.617275497157825,-0.58620075977263,0.138807156559724
2017-05-31,-0.603292720867125,-0.599375186324356,-0.610589859943244,-0.587582253221188,0.040384835767195
2017-06-01,-0.580335640041425,-0.584968030639139,-0.60326964549882,-0.564856063698059,0.138807156559724
2017-06-02,-0.569814985646942,-0.567381817210092,-0.5984081730746,-0.553642319579581,0.138807156559724
2017-06-05,-0.573583856364656,-0.57039983450536,-0.586460316522024,-0.557338747995994,0.138807156559724
2017-06-06,-0.581682270252923,-0.576549193855995,-0.575830431418414,-0.565764613443507,0.138807156559724
2017-06-07,-0.575337016451324,-0.569892855315443,-0.583727372352776,-0.561022730525483,0.138807156559724
2017-06-08,-0.573839631411117,-0.562622177285934,-0.579300397938405,-0.560213747875426,0.138807156559724
2017-06-09,-0.558689618063145,-0.596571889627171,-0.578204207043854,-0.562727817034063,0.138807156559724
2017-06-12,-0.564838382425079,-0.606252209924049,-0.588098291038023,-0.565689938121963,0.138807156559724
2017-06-13,-0.54911922725187,-0.592859012618664,-0.584639756337007,-0.552049246053316,0.138807156559724
2017-06-14,-0.541312159774141,-0.600457736006355,-0.597334272108787,-0.555073596575835,0.138807156559724
2017-06-15,-0.543795379761633,-0.609222511530854,-0.599852689167772,-0.561869050836311,0.446376909036377
2017-06-16,-0.539665713779707,-0.613320096277591,-0.596599662651236,-0.561010284638558,0.446376909036377
2017-06-19,-0.515153656181484,-0.587300134912755,-0.592318536086875,-0.53573268829602,0.446376909036377
2017-06-20,-0.52563026983949,-0.602503546149195,-0.584352297949584,-0.556181280512066,0.446376909036377
2017-06-21,-0.535303986994037,-0.588809143560389,-0.586322310589956,-0.557948596455267,0.446376909036377
2017-06-22,-0.537461983081393,-0.587992012395465,-0.585339422926068,-0.559330089903825,0.446376909036377
2017-06-23,-0.537890533324801,-0.579474762004866,-0.582959011799151,-0.554600652872725,0.446376909036377
2017-06-26,-0.535385292969071,-0.584872599262214,-0.599016841066047,-0.553642319579581,0.446376909036377
2017-06-27,-0.552136017700522,-0.614852962769457,-0.594557336676379,-0.578148270932835,0.446376909036377
2017-06-28,-0.527752694562769,-0.588671960956059,-0.593211043156087,-0.551626085897902,0.446376909036377
2017-06-29,-0.556138643096458,-0.615529929099522,-0.595348590336843,-0.577750002551269,0.446376909036377
2017-06-30,-0.545534988852462,-0.616701945697388,-0.598872802870866,-0.573132578502484,0.323349008045716
2017-07-03,-0.523575600095406,-0.625755997583192,-0.593857670087318,-0.566162881825073,0.446376909036377
2017-07-04,NA,NA,-0.591592975023994,NA,NA
2017-07-05,-0.523761926288192,-0.613588497025194,-0.591571876927935,-0.561769483740919,0.446376909036377
2017-07-06,-0.550547163438402,-0.631899392472769,-0.591175941096234,-0.590133660040597,0.446376909036377
2017-07-07,-0.534573927093212,-0.612926441847774,-0.596593645152697,-0.570929656516945,0.446376909036377
2017-07-10,-0.535559762040497,-0.605974862484859,-0.605398144284905,-0.568129331959057,0.446376909036377
2017-07-11,-0.535466598944105,-0.600931910660453,-0.607493509917593,-0.570494050474607,0.446376909036377
2017-07-12,-0.514620085720324,-0.580691512060666,-0.603814415843201,-0.548439938845371,0.446376909036377
2017-07-13,-0.511071418684993,-0.576734092148788,-0.606281617724023,-0.542739722634203,0.446376909036377
2017-07-14,-0.49673277121288,-0.565392669447301,-0.613788037147121,-0.528501627993206,0.446376909036377
2017-07-17,-0.498091258545737,-0.564808152263633,-0.614085147167578,-0.528663424523217,0.446376909036377
2017-07-18,-0.507405874310551,-0.555897247443217,-0.608633103480989,-0.526833879145397,0.446376909036377
2017-07-19,-0.496222914994438,-0.543750622498921,-0.611372079913349,-0.510380416631938,0.446376909036377
2017-07-20,-0.501130069362627,-0.542271436156576,-0.57857844148087,-0.510853360335048,0.446376909036377
2017-07-21,-0.5065013453383,-0.542942438025584,-0.587608340537414,-0.511985936045127,0.446376909036377
